"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","F0","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short","HPC","iavTAC_long","iavTAC_short","iavTAC_medium"
"cod4_HCR-C_Ftrgt-0.37_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,180000,"C",FALSE,FALSE,107000,54617.3248,45562.8348,54507.6374,54344,40472.5,54289.5,0.03,0.0212,0.0554,0.0222,0.026,0.185,0.026,0.170143908127899,0.349215220959507,0.211309173756537,173778.053603441,168326.010062074,172832.964137615,0.997,2,0,0,FALSE,0.350319602003633,0.270691768338576,0.354848905128623,0.5336,0.5078,0.6456,"UEA",0.170183082067008,0.248831755798785,0.220903745024132
"cod4_HCR-C_Ftrgt-0.37_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,180000,"C",TRUE,TRUE,107000,54630.17612,44372.9168,56599.1917,52174.25,38634.6,54062.15,0.02955,0.0213,0.0558,0.0198,0.03,0.185,0.031,0.309538851581638,0.406422720381522,0.365232664586291,173490.932488584,167572.461186618,174279.052356383,0.998,2,0,0,FALSE,0.34025643739344,0.256250538660771,0.358252604633851,0.5317,0.5226,0.6456,"UEA",0.189623369823492,0.248069458782033,0.233183713786935
"cod4_HCR-C_Ftrgt-0.37_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.37,190000,"C",FALSE,FALSE,107000,54582.0439,45330.884,54290.5584,53828.5,40058,53646,0.0255,0.0164,0.0524,0.0168,0.02,0.185,0.019,0.180723143104138,0.370037793101579,0.222330656556254,176832.276854633,170763.002346883,175398.887249583,0.998,2,0,0,FALSE,0.344465293024521,0.262368624312072,0.346806071097334,0.5963,0.5798,0.678,"UEA",0.180534339928551,0.261578944923207,0.23267459325902
"cod4_HCR-C_Ftrgt-0.37_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.37,190000,"C",TRUE,TRUE,107000,54588.54806,44146.86128,56359.48376,52141,37877.05,53759.3,0.0258,0.017,0.0532,0.016,0.026,0.185,0.024,0.310186687364976,0.428578498087607,0.364841043905976,176629.897615974,170011.49805223,177024.344595422,0.998,2,0,0,FALSE,0.333844549783567,0.247451793757368,0.350317590217219,0.5989,0.6032,0.6762,"UEA",0.197525651879076,0.264917820810015,0.244300839704192
"cod4_HCR-C_Ftrgt-0.38_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,140000,"C",FALSE,FALSE,107000,54730.5969,46931.337,55098.0088,53883.5,43211.5,53994.5,0.0602,0.0553,0.0786,0.0516,0.061,0.185,0.058,0.141366423845843,0.262276996316204,0.175873976089141,160453.044670713,154691.571440836,161424.614820192,0.986,3,0,0,FALSE,0.375215861671217,0.315948389059069,0.380738791757054,0.2698,0.229,0.541,"UEA",0.141538929887308,0.187639276554527,0.181004410939021
"cod4_HCR-C_Ftrgt-0.38_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,150000,"C",FALSE,FALSE,107000,54721.6463,46757.464,55001.6192,54324.5,42841.5,54301,0.05215,0.0462,0.07,0.0462,0.053,0.185,0.055,0.150363527966944,0.284272128220105,0.1858818738303,162497.690249657,158228.424896858,162811.159529281,0.989,2,0,0,FALSE,0.371788591855797,0.306039076409296,0.376983822035352,0.3478,0.3036,0.575,"UEA",0.150390363487398,0.20345667092145,0.192557147901494
"cod4_HCR-C_Ftrgt-0.38_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,150000,"C",TRUE,TRUE,107000,54745.09568,45547.1618,57163.5389,52286.85,40521.25,55156.05,0.0526,0.0476,0.072,0.0432,0.065,0.185,0.064,0.314845088585999,0.359286341417611,0.373511638016462,161964.075054919,157456.27939656,164467.615557046,0.991,3,0,0,FALSE,0.363412587295651,0.29073946445528,0.384627971351085,0.3487,0.318,0.5746,"UEA",0.168956884425674,0.210920467469573,0.205684899748175
"cod4_HCR-C_Ftrgt-0.38_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,160000,"C",FALSE,FALSE,107000,54711.7029,46574.5546,54852.5344,54572.5,42190,54500.5,0.0439,0.0374,0.0628,0.038,0.042,0.185,0.052,0.159716226629761,0.302299066139509,0.197547873672667,164957.425074824,161190.041248761,164509.042612252,0.993,2,0,0,FALSE,0.367489575169256,0.295504860023119,0.373028553448663,0.4243,0.387,0.6004,"UEA",0.160034400963351,0.220742272209813,0.205742398836
"cod4_HCR-C_Ftrgt-0.38_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,160000,"C",TRUE,TRUE,107000,54728.30275,45361.2575,56998.69706,52160.2,40329.25,54639.9,0.0449,0.0394,0.065,0.0358,0.057,0.185,0.051,0.312862624784968,0.372232578377008,0.370776060010518,164255.911521437,160688.551185258,166136.965932879,0.994,2,0,0,FALSE,0.358727987627743,0.280413590382106,0.378963464026082,0.4215,0.4018,0.6016,"UEA",0.179205797817194,0.226429150517182,0.218470421179188
"cod4_HCR-C_Ftrgt-0.38_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,170000,"C",FALSE,FALSE,107000,54698.8201,46380.2524,54656.8032,54596.5,41474,54538,0.03785,0.0299,0.0592,0.0324,0.036,0.185,0.039,0.170633403626421,0.323697401615335,0.209585550784677,167536.072097002,163968.931503444,166656.280745663,0.995,2,0,0,FALSE,0.362438567416366,0.285698610406629,0.367703720607077,0.5005,0.4726,0.6292,"UEA",0.170874214720847,0.231958398376113,0.219171650868435
"cod4_HCR-C_Ftrgt-0.38_Btrigger-170000_TACconstr-TRUE_BB-FALSE.rds","cod4",0.38,170000,"C",TRUE,FALSE,107000,54698.8201,46380.2524,54656.8032,54596.5,41474,54538,0.03785,0.0299,0.0592,0.0324,0.036,0.185,0.039,0.170633403626421,0.323697401615335,0.209585550784677,167536.072097002,163968.931503444,166656.280745663,0.995,2,0,0,NA,0.362438567416366,0.285698610406629,0.367703720607077,0.5005,0.4726,0.6292,"UEA",0.170874214720847,0.231958398376113,0.219171650868435
"cod4_HCR-C_Ftrgt-0.38_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,170000,"C",TRUE,TRUE,107000,54711.66478,45168.74726,56785.5575,52229.85,39793.6,54177.45,0.0385,0.032,0.0604,0.0296,0.051,0.185,0.044,0.311165826356513,0.388108751049636,0.369237252699668,167167.57719628,163665.342480208,168250.788908594,0.995,2,0,0,FALSE,0.352642020205507,0.271209352713948,0.372776936663633,0.4945,0.4862,0.6288,"UEA",0.188844483895608,0.237611006820569,0.231715058747839
"cod4_HCR-C_Ftrgt-0.38_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.38,180000,"C",FALSE,FALSE,107000,54679.2832,46167.1684,54439.1954,54219,40720.5,54123.5,0.03375,0.0257,0.0568,0.0268,0.033,0.185,0.033,0.179582424623605,0.345876232620238,0.221547089512029,170573.979052637,166771.35733829,169194.524576875,0.997,2,0,0,FALSE,0.356873307865868,0.275941889506179,0.360648110729403,0.565,0.5476,0.6588,"UEA",0.179360269613049,0.247768838091844,0.232207023569029
"cod4_HCR-C_Ftrgt-0.38_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,180000,"C",TRUE,TRUE,107000,54685.19227,44960.4927,56550.94892,52221.5,39001.05,53881.45,0.0337,0.0266,0.057,0.0246,0.041,0.185,0.039,0.31218545887754,0.403340599335745,0.368662351644085,170229.581570286,166003.536286083,170783.950507359,0.997,2,0,0,FALSE,0.345942421434036,0.262532841359452,0.364221914567122,0.5665,0.565,0.662,"UEA",0.197918122154138,0.248428415057984,0.243988174566353
"cod4_HCR-C_Ftrgt-0.38_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.38,190000,"C",TRUE,TRUE,107000,54649.06969,44728.12576,56305.64576,52240.75,38277.55,53608.45,0.02925,0.0209,0.0542,0.021,0.032,0.185,0.032,0.311186030750549,0.421974306542321,0.368750376096196,173418.582204843,168480.406539546,173475.197858531,0.998,2,0,0,FALSE,0.339525116212729,0.253173281001905,0.356118303938955,0.6313,0.6356,0.6898,"UEA",0.20636108105246,0.261714133545943,0.254878474301787
"cod4_HCR-C_Ftrgt-0.39_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,150000,"C",FALSE,FALSE,107000,54752.8605,47352.3516,54951.387,54523,43114.5,54427,0.061,0.0572,0.0742,0.0554,0.064,0.185,0.063,0.1566663561766,0.279952592804762,0.194743020956833,159230.120879353,156686.058326256,158864.468780045,0.989,3,0,0,FALSE,0.379718206248191,0.313179182522761,0.385964579015268,0.3821,0.3438,0.5872,"UEA",0.15683680457354,0.201730899384996,0.202331836252194
"cod4_HCR-C_Ftrgt-0.39_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,150000,"C",TRUE,TRUE,107000,54768.37793,46132.71462,57123.49568,52221.5,40907.5,54948.6,0.06065,0.0569,0.0764,0.0524,0.078,0.185,0.071,0.313720883528926,0.350324173545931,0.375407130762823,158517.415236974,155575.835679685,160339.712863361,0.99,3,0,0,FALSE,0.370777019119146,0.297924301907161,0.3923940094594,0.3826,0.3558,0.5882,"UEA",0.175831928309594,0.209495458095953,0.215559303367568
"cod4_HCR-C_Ftrgt-0.39_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,160000,"C",FALSE,FALSE,107000,54751.0315,47165.8206,54781.2426,54736,42522.5,54620,0.05115,0.046,0.0648,0.0478,0.055,0.185,0.058,0.167369333013736,0.301461212617352,0.20722117910094,161538.009144634,159767.077178995,160826.2100595,0.992,2,0,0,FALSE,0.374755432248106,0.302344861507567,0.380443587211304,0.4589,0.4294,0.6132,"UEA",0.167760092553994,0.220212576828425,0.216495903750516
"cod4_HCR-C_Ftrgt-0.39_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,170000,"C",FALSE,FALSE,107000,54746.8797,46964.6156,54574.8592,54448.5,41774.5,54439,0.0439,0.0369,0.061,0.0408,0.045,0.185,0.053,0.177607461223534,0.321147358537816,0.219697648261113,164508.901451379,162540.163156386,163218.487470937,0.995,2,0,0,FALSE,0.36892185706716,0.29206740355736,0.37396440716618,0.532,0.5114,0.6406,"UEA",0.177506581957422,0.231276323860964,0.230341315060918
"cod4_HCR-C_Ftrgt-0.39_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,170000,"C",TRUE,TRUE,107000,54753.76053,45740.3279,56720.64998,52248.25,40229.95,54091.05,0.04435,0.0393,0.0628,0.036,0.055,0.185,0.049,0.312481831671084,0.385664679491146,0.372682486249978,164024.492109753,161914.582763117,164829.271172943,0.994,2,0,0,FALSE,0.358414702323646,0.27747721081358,0.378201868213158,0.5275,0.5236,0.643,"UEA",0.197858578819623,0.235923074860896,0.242662164679331
"cod4_HCR-C_Ftrgt-0.39_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.39,180000,"C",FALSE,FALSE,107000,54731.4581,46745.8016,54355.7906,53962.5,41042.5,53684.5,0.0381,0.0302,0.058,0.034,0.037,0.185,0.043,0.188160556334141,0.342072622053175,0.23177764398115,167428.804710262,165183.785499849,165997.721209854,0.996,2,0,0,FALSE,0.362565633126836,0.281999643203008,0.364950150704123,0.5968,0.584,0.6734,"UEA",0.188103460575776,0.245536409501957,0.243439517065915
"cod4_HCR-C_Ftrgt-0.39_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,180000,"C",TRUE,TRUE,107000,54732.9135,45522.9143,56484.34526,52305.3,39420.7,53773,0.03895,0.0331,0.059,0.0306,0.049,0.185,0.046,0.313704226352473,0.401069649443287,0.372844854944791,167141.244192397,164524.340639228,167487.073990088,0.996,2,0,0,FALSE,0.351617367894446,0.26850240342918,0.369032945291621,0.598,0.6056,0.675,"UEA",0.206403775693667,0.248344860305132,0.254847953859857
"cod4_HCR-C_Ftrgt-0.39_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.39,190000,"C",TRUE,TRUE,107000,54698.40664,45283.69382,56241.311,52213.55,38653.1,53505.5,0.0329,0.0252,0.056,0.0252,0.037,0.185,0.038,0.313059892570378,0.418585231934199,0.373380781100273,170279.689916716,166918.971824738,170160.624236458,0.997,2,0,0,FALSE,0.345101100861495,0.258694797360166,0.361033104418295,0.6604,0.6642,0.7054,"UEA",0.215055082944439,0.259319765177703,0.265652789973883
"cod4_HCR-C_Ftrgt-0.396_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.396,140000,"C",TRUE,TRUE,107000,54782.40988,46669.75076,57219.48974,52340.45,41584.95,55282.6,0.0775,0.0755,0.0904,0.0686,0.104,0.185,0.095,0.315512709930932,0.306852877982585,0.379377190184193,154059.571388189,151016.400631674,156597.70997209,0.987,3,0,0,FALSE,0.380161125945105,0.313387122106609,0.402785111773833,0.3239,0.3002,0.5636,"UEA",0.170824938843474,0.193315738594276,0.208265255047918
"cod4_HCR-C_Ftrgt-0.4_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,110000,"C",FALSE,FALSE,107000,54742.9793,48625.5386,55048.695,53086.5,44508,53212,0.1138,0.1097,0.136,0.0998,0.13,0.185,0.109,0.129819467767818,0.164678276602963,0.166185886532069,149239.753357078,141123.71624738,150182.618155101,0.957,4,0,0,FALSE,0.400448634372224,0.360990388005387,0.403207598772227,0.1179,0.0996,0.1796,"UEA",0.129958607131974,0.136942215213572,0.167832770327264
"cod4_HCR-C_Ftrgt-0.4_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,110000,"C",TRUE,TRUE,107000,54774.01225,47871.1408,56892.13518,52511.8,43667.9,54804.8,0.1171,0.1141,0.1398,0.1004,0.156,0.185,0.13,0.318338579335256,0.259516001357005,0.386236193093628,147977.768654413,140599.393198992,150153.846952515,0.953,4,0,0,FALSE,0.396069241216031,0.35109106263105,0.414780607885599,0.1144,0.1064,0.1638,"UEA",0.15216976682755,0.140916631778104,0.180524169655803
"cod4_HCR-C_Ftrgt-0.4_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,130000,"C",FALSE,FALSE,107000,54759.7725,48287.7984,55082.32,53809,44271.5,53942,0.0922,0.0896,0.1024,0.0872,0.108,0.185,0.098,0.144200625795328,0.23830991015542,0.181803215218428,151335.048276163,147608.811478397,151959.194090807,0.977,3,0,0,FALSE,0.395681375645769,0.34278058372849,0.401630914874215,0.2599,0.2238,0.522,"UEA",0.144257323036881,0.172364597268262,0.186614270978236
"cod4_HCR-C_Ftrgt-0.4_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,130000,"C",TRUE,TRUE,107000,54777.36125,47097.21176,57274.9111,52507.95,42068.95,55505.65,0.09355,0.0925,0.106,0.0832,0.131,0.185,0.111,0.317741768624665,0.259263447547966,0.383154229506804,150771.997478909,146887.904799827,153516.721642962,0.978,3,0,0,FALSE,0.388742359784373,0.327217287325379,0.410319946934177,0.2583,0.2378,0.5208,"UEA",0.165389543023834,0.178848372587742,0.199015835398519
"cod4_HCR-C_Ftrgt-0.4_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,150000,"C",FALSE,FALSE,107000,54778.7996,47924.787,54870.337,54728,43354,54576.5,0.0709,0.0676,0.0776,0.0708,0.078,0.185,0.081,0.165091786853435,0.276574787180182,0.204256552049215,155906.801276969,154857.192198182,155157.820151806,0.987,3,0,0,FALSE,0.386676092215332,0.320117889678838,0.392904741008584,0.4199,0.3868,0.5984,"UEA",0.165137111608552,0.200648698863993,0.212849742946495
"cod4_HCR-C_Ftrgt-0.4_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,150000,"C",TRUE,TRUE,107000,54789.40967,46696.04616,57051.89276,52220.55,41458.55,54640.7,0.0697,0.0677,0.0794,0.064,0.092,0.185,0.085,0.313929618972856,0.338010428334032,0.377961347599116,155381.635568239,153875.117470311,156926.567903511,0.988,3,0,0,FALSE,0.377725229807638,0.30532084138199,0.39965846225809,0.4137,0.3972,0.6006,"UEA",0.184413827839929,0.207358976219718,0.225940219770622
"cod4_HCR-C_Ftrgt-0.4_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,170000,"C",FALSE,FALSE,107000,54789.459,47525.0128,54474.5594,54374.5,42041.5,54072,0.05085,0.0458,0.0624,0.0494,0.054,0.185,0.065,0.186215576215592,0.316180473006116,0.230077328647149,161477.920354131,160866.882660539,159957.028898663,0.993,2,0,0,FALSE,0.375498509923712,0.298194558441658,0.37925587928884,0.5615,0.547,0.6564,"UEA",0.186088412218423,0.231984781067297,0.241807200246928
"cod4_HCR-C_Ftrgt-0.4_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,170000,"C",TRUE,TRUE,107000,54787.67421,46287.84488,56639.04284,52325.8,40524.45,53932.25,0.05075,0.0461,0.0646,0.0462,0.065,0.185,0.061,0.314888527785735,0.383116736550873,0.377008299661588,160978.132980788,160295.110330432,161489.426331996,0.993,2,0,0,FALSE,0.363867820236567,0.283496412159991,0.382889577655432,0.5591,0.5622,0.6598,"UEA",0.206351568584783,0.234934912922997,0.25378289231281
"cod4_HCR-C_Ftrgt-0.4_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,180000,"C",FALSE,FALSE,107000,54776.3086,47297.5622,54259.5562,53717.5,41272,53279,0.04355,0.037,0.059,0.0412,0.045,0.185,0.055,0.196520854912876,0.338360633538003,0.241991284673115,164758.406984148,163703.715237447,162910.023858188,0.995,2,0,0,FALSE,0.367751213752693,0.287714830005192,0.370242218600592,0.6243,0.6174,0.6894,"UEA",0.196550534012593,0.243512993292223,0.254648581933134
"cod4_HCR-C_Ftrgt-0.4_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,180000,"C",TRUE,TRUE,107000,54772.76223,46061.9446,56403.89374,52334.15,39832,53579.15,0.0432,0.038,0.0602,0.0366,0.054,0.185,0.05,0.315344381043241,0.400285787156575,0.37760763239271,164095.716607228,163015.204015363,164307.440085014,0.995,2,0,0,FALSE,0.357292623638064,0.274182665863535,0.374657013341261,0.6264,0.635,0.6888,"UEA",0.214275816615735,0.247555821826621,0.265843837446898
"cod4_HCR-C_Ftrgt-0.4_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,190000,"C",FALSE,FALSE,107000,54749.2211,47042.9246,54047.7516,53087.5,40666,52517.5,0.0374,0.0292,0.0568,0.0344,0.037,0.185,0.047,0.205136332402159,0.360099458762974,0.252360765353891,167942.766753079,166246.407936275,165915.542165709,0.997,2,0,0,FALSE,0.359550905082001,0.277333842442071,0.361761254872869,0.6851,0.6866,0.7204,"UEA",0.205196094366204,0.257046005507559,0.265526514136588
"cod4_HCR-C_Ftrgt-0.4_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,190000,"C",TRUE,TRUE,107000,54739.28932,45815.28738,56167.56482,52264.9,38936.6,53349.1,0.03805,0.0323,0.0572,0.0304,0.047,0.185,0.045,0.314755660592726,0.416016144403762,0.378563020491047,167510.921187379,165629.894509354,166832.55306265,0.997,2,0,0,FALSE,0.350200489530277,0.264034307010825,0.365598956192464,0.6852,0.6944,0.7176,"UEA",0.222106717287219,0.260291482044675,0.276381422579206
"cod4_HCR-C_Ftrgt-0.41_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.41,180000,"C",FALSE,FALSE,107000,54815.4663,47824.9622,54154.5304,53497,41660,52955,0.0495,0.0439,0.0612,0.049,0.054,0.185,0.067,0.204432035364177,0.335646528217227,0.252234773914246,161850.179624513,162020.199120085,159645.696067663,0.995,2,0,0,FALSE,0.373258808782743,0.293147818031828,0.375112054159785,0.6528,0.6502,0.7034,"UEA",0.204885142911668,0.243615064904719,0.265897735787165
"cod4_HCR-C_Ftrgt-0.41_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.41,180000,"C",TRUE,TRUE,107000,54805.05659,46578.32594,56313.69172,52347,40232.7,53435.55,0.04935,0.0451,0.063,0.0442,0.064,0.185,0.06,0.316558187653082,0.398235408843165,0.3828703238108,161344.386439666,161520.542210435,161123.338711408,0.994,2,0,0,FALSE,0.36262236911007,0.279412142454131,0.379288461324441,0.6553,0.662,0.7042,"UEA",0.222830735103714,0.248307783053947,0.276947750379964
"cod4_HCR-C_Ftrgt-0.41_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.41,190000,"C",FALSE,FALSE,107000,54792.3963,47563.158,53944.3202,52871.5,40915.5,52153.5,0.0428,0.0362,0.0578,0.041,0.044,0.185,0.054,0.21275892771833,0.355381129152598,0.262523644985163,165225.590474408,164855.723087692,162708.024404611,0.996,2,0,0,FALSE,0.363997181116284,0.282231233610272,0.365527387841872,0.7091,0.713,0.733,"UEA",0.213158644421126,0.255440345290274,0.276626716980333
"cod4_HCR-C_Ftrgt-0.41_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.41,190000,"C",TRUE,TRUE,107000,54772.4762,46324.42106,56089.5865,52163.7,39303.7,53317.3,0.04295,0.0378,0.0592,0.037,0.054,0.185,0.053,0.317043830272573,0.414917876274352,0.384367127224035,164888.9645915,164128.746205363,163955.636027959,0.996,2,0,0,FALSE,0.355001221918378,0.269259652675324,0.370987411251891,0.7075,0.7174,0.7298,"UEA",0.230391257477591,0.257950221538959,0.2871005684808
"cod4_HCR-C_Ftrgt-0.418_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.418,170000,"C",FALSE,FALSE,107000,54847.6754,48473.4756,54268.5628,53922.5,42633.5,53503.5,0.0644,0.0606,0.068,0.0684,0.07,0.185,0.083,0.201564372652366,0.312858259235354,0.24886378434138,156605.602525213,158049.89719392,154419.40014122,0.99,2,0,0,FALSE,0.385227499161584,0.309120482028464,0.388528794138477,0.6113,0.6078,0.6878,"UEA",0.202320642897599,0.230709297466369,0.262498027243118
"cod4_HCR-C_Ftrgt-0.42_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.42,190000,"C",FALSE,FALSE,107000,54827.9656,48059.7078,53840.6642,52711,41220,51669,0.04755,0.0419,0.059,0.0474,0.051,0.185,0.065,0.220323454059824,0.352378906765044,0.272556927625391,162762.885036011,163431.189950055,159540.976061372,0.996,2,0,0,FALSE,0.368061005736383,0.288041829903901,0.369391204390584,0.7331,0.7368,0.746,"UEA",0.220665337824317,0.254740088350641,0.287622679057983
"cod4_HCR-C_Ftrgt-0.42_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.42,190000,"C",TRUE,TRUE,107000,54800.0439,46811.45988,56008.8284,52034.9,39714.25,53099.3,0.0474,0.043,0.0606,0.043,0.059,0.185,0.058,0.319442578336648,0.411573515535199,0.390615145561107,162376.362710781,162628.639095254,161165.935755155,0.996,2,0,0,FALSE,0.359857075153832,0.274876649745895,0.376069824759536,0.7296,0.7442,0.7442,"UEA",0.239040814619997,0.257218156110646,0.297835983592747
"cod4_HCR-C_Ftrgt-0.43_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.43,190000,"C",FALSE,FALSE,107000,54857.0135,48535.3846,53737.466,52530,41530.5,51427,0.05285,0.0473,0.0614,0.0554,0.059,0.185,0.073,0.227643468437407,0.349110996790896,0.282573450754596,160341.77022162,161857.329931401,157062.385904742,0.995,2,0,0,FALSE,0.372422196323517,0.293058300501503,0.372608957731132,0.7522,0.7564,0.758,"UEA",0.228253532267436,0.253231015839903,0.298610376110819
"cod4_HCR-C_Ftrgt-0.43_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.43,190000,"C",TRUE,TRUE,107000,54821.14877,47275.96946,55927.12552,51884.3,40102.9,52898.5,0.05365,0.0494,0.0628,0.053,0.066,0.185,0.082,0.32236588277293,0.409789027271385,0.397048579671209,160088.040529292,161088.496141774,158671.162115961,0.994,2,0,0,FALSE,0.365109519190606,0.279772907422268,0.379610799658849,0.7489,0.7646,0.757,"UEA",0.248195279460146,0.25733407874543,0.308463031111767
"cod4_HCR-C_Ftrgt-0.46_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.46,140000,"C",TRUE,TRUE,107000,54752.46074,49882.39484,56487.53784,52332.45,44281.3,53884.65,0.16215,0.1751,0.1298,0.1686,0.219,0.185,0.224,0.324383546691372,0.223811677786573,0.40565890400455,136303.17205529,140809.777498709,136501.026026159,0.95,3,0,0,FALSE,0.42248872360983,0.364192719111351,0.444714560331639,0.5159,0.527,0.654,"UEA",0.224610667681698,0.189321187230074,0.280766064693378
"cod4_HCR-C_Ftrgt-0.46_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.46,170000,"C",FALSE,FALSE,107000,54913.4519,50389.6352,53764.596,52829,43620,51873,0.1058,0.1091,0.0828,0.1222,0.118,0.185,0.158,0.237529576540934,0.30441837019336,0.293297738449675,146779.059394621,151641.803612701,143116.233857009,0.982,3,0,0,FALSE,0.404698505630203,0.332670874762733,0.405523767521923,0.7066,0.72,0.7448,"UEA",0.238250163201048,0.224197025920676,0.311257586753704
